Steps,Policy/Entropy,Environment/Episode Length,Policy/Extrinsic Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Policy/Epsilon,Policy/Beta,Is Training
150000,0.47112274,312.5,2.5587583,10.506716854994496,10.506716854994496,1.0484891,0.06432505,0.00025628918,0.18542972,0.004272943,1.0
160000,0.45740163,362.4074074074074,2.6588216,11.629414027107172,11.629414027107172,0.7016095,0.0689193,0.00025347204,0.18449067,0.004226085,1.0
170000,0.4424009,325.43333333333334,2.7265627,8.801750278100371,8.801750278100371,0.782097,0.06632954,0.0002506459,0.18354863,0.0041790763,1.0
180000,0.44006225,337.0,2.6102734,8.339700320735574,8.339700320735574,1.2643785,0.06980889,0.00024748687,0.18249561,0.0041265315,1.0
190000,0.43173966,351.60714285714283,2.5565832,10.512714519564595,10.512714519564595,0.6310265,0.06894325,0.00024437415,0.18145803,0.0040747565,1.0
200000,0.4076032,325.40625,2.5249577,8.935328399762511,8.935328399762511,0.8867155,0.06385149,0.00024155712,0.18051901,0.0040278994,1.0
210000,0.39601672,329.4,2.6056142,11.558650351812442,11.558650351812442,1.2194444,0.0648087,0.00023875044,0.17958346,0.0039812145,1.0
220000,0.3806333,328.1290322580645,2.6059892,10.56545188506284,10.56545188506284,0.80075854,0.068710454,0.00023562023,0.17854007,0.003929149,1.0
230000,0.36913764,319.3125,2.528218,12.52870340528898,12.52870340528898,1.0719212,0.06380607,0.0002324859,0.17749527,0.0038770144,1.0
240000,0.36592638,332.56666666666666,2.4981449,12.60065028940638,12.60065028940638,1.0354197,0.063608035,0.00022932743,0.17644246,0.0038244787,1.0
250000,0.36351734,345.7142857142857,2.6666706,12.688053877492036,12.688053877492036,0.7841147,0.06901417,0.00022650229,0.17550075,0.0037774874,1.0
260000,0.34982875,324.6,2.6331062,11.103783554335434,11.103783554335434,1.0687256,0.07061213,0.00022368359,0.17456117,0.003730603,1.0
270000,0.31582916,348.75,2.6414657,11.823375312478415,11.823375312478415,0.7862852,0.06905703,0.00022053148,0.17351046,0.0036781728,1.0
280000,0.3238682,318.21875,2.7402704,12.234468959621154,12.234468959621154,1.0395368,0.062213957,0.00021740566,0.17246856,0.00362618,1.0
290000,0.3147195,335.2352941176471,2.7356112,13.410573673379773,13.410573673379773,0.9995964,0.073831715,0.00021429612,0.17143203,0.0035744577,1.0
300000,0.3022444,323.037037037037,2.8553314,12.857667027248276,12.857667027248276,0.87434864,0.06642191,0.00021146238,0.17048746,0.0035273237,1.0
310000,0.31154463,343.55172413793105,2.8858202,11.760293347825264,11.760293347825264,0.84069407,0.06846149,0.0002086473,0.1695491,0.0034804991,1.0
320000,0.30019137,327.13793103448273,2.8691194,12.47393129650375,12.47393129650375,0.8814378,0.070699885,0.00020548973,0.16849658,0.0034279781,1.0
330000,0.30050185,355.7142857142857,2.698967,8.94869669912649,8.94869669912649,0.6172477,0.070289806,0.00020230422,0.16743472,0.0033749926,1.0
340000,0.26819944,347.75,2.7324138,12.477111405796474,12.477111405796474,0.925378,0.068186864,0.00019948813,0.16649604,0.0033281515,1.0
350000,0.29577556,317.8709677419355,2.8633943,12.677306724411826,12.677306724411826,0.86593515,0.06753147,0.00019665167,0.16555053,0.003280972,1.0
360000,0.29407603,347.3333333333333,2.7439752,11.753214520003114,11.753214520003114,0.78943384,0.06509758,0.0001934637,0.16448788,0.003227945,1.0
370000,0.27531803,349.1764705882353,2.7626026,10.32135514458341,10.32135514458341,0.7752401,0.068032615,0.00019029908,0.16343302,0.0031753066,1.0
380000,0.291045,313.0,2.8458507,13.64764726151,13.64764726151,1.2012539,0.066652805,0.00018744028,0.16248007,0.0031277556,1.0
390000,0.2817345,308.2413793103448,3.0460033,12.262672774493694,12.262672774493694,1.0411941,0.06867029,0.00018461754,0.16153917,0.0030808041,1.0
400000,0.28042558,335.53333333333336,3.0020914,12.243083731209238,12.243083731209238,0.727411,0.07116869,0.00018148523,0.16049507,0.0030287034,1.0
410000,0.28569028,328.84375,2.9494152,12.004875272512436,12.004875272512436,0.95482576,0.06329464,0.00017835642,0.15945211,0.002976661,1.0
420000,0.2910175,350.44444444444446,2.8928473,11.90330793350362,11.90330793350362,0.79277885,0.068455406,0.00017552308,0.15850767,0.0029295331,1.0
430000,0.27509433,347.13793103448273,2.8320212,11.920550274352232,11.920550274352232,0.6670623,0.067964025,0.00017268749,0.15756246,0.0028823677,1.0
440000,0.28064066,348.5,2.8157444,11.19601642039995,11.19601642039995,0.669704,0.06451172,0.00016955611,0.15651868,0.0028302823,1.0
450000,0.29403394,329.44827586206895,2.8875086,12.619416975354154,12.619416975354154,0.89269495,0.068990394,0.00016643952,0.15547982,0.0027784428,1.0
460000,0.28008777,322.58620689655174,2.9692678,12.899241751894868,12.899241751894868,0.9958013,0.0719897,0.00016327806,0.15442598,0.0027258573,1.0
470000,0.26760605,343.64285714285717,3.0465312,13.175411022667374,13.175411022667374,0.8636476,0.07116591,0.00016045025,0.15348339,0.0026788216,1.0
