Steps,Policy/Entropy,Environment/Episode Length,Policy/Extrinsic Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Policy/Epsilon,Policy/Beta,Is Training
1780000,0.1488899,37.11721611721612,8.168482,9.61808553741965,9.61808553741965,0.91007435,0.066239476,3.3677905e-05,0.11122594,0.00057017436,1.0
1790000,0.13915336,37.11553784860558,8.0067425,9.716147636472002,9.716147636472002,0.40442213,0.06463596,3.2276184e-05,0.1107587,0.00054685905,1.0
1800000,0.15045477,34.65972222222222,8.202838,9.743731564531723,9.743731564531723,0.37966105,0.06738879,3.087411e-05,0.11029135,0.00052353786,1.0
1810000,0.14603487,40.3,7.972541,9.623432081639766,9.623432081639766,0.40196538,0.068702646,2.9317564e-05,0.10977249,0.00049764727,1.0
1820000,0.1391432,31.671232876712327,8.289149,9.789954397725324,9.789954397725324,0.28471762,0.06994292,2.7765907e-05,0.10925527,0.00047183796,1.0
1830000,0.13730533,37.115671641791046,8.160421,9.651033553547576,9.651033553547576,0.6046582,0.074546635,2.621121e-05,0.10873704,0.0004459782,1.0
1840000,0.1506088,36.29739776951673,8.1255,9.690082457572334,9.690082457572334,0.9575397,0.058497567,2.4653282e-05,0.10821773,0.00042006467,1.0
1850000,0.1429689,33.48736462093863,8.21228,9.850433413897242,9.850433413897242,0.3203435,0.062052384,2.3259434e-05,0.10775312,0.00039688032,1.0
1860000,0.14907932,35.88732394366197,8.260406,9.773050385138445,9.773050385138445,0.27028126,0.0644575,2.1853148e-05,0.10728435,0.0003734891,1.0
1870000,0.14109209,36.64661654135338,8.141722,9.688135446854552,9.688135446854552,0.30223823,0.071197584,2.0283846e-05,0.106761254,0.0003473864,1.0
1880000,0.14635599,33.390243902439025,8.320538,9.88668765761088,9.88668765761088,0.2576199,0.07017,1.8731525e-05,0.10624381,0.00032156607,1.0
1890000,0.1339051,34.50184501845018,8.258034,9.809505028814515,9.809505028814515,0.25912005,0.06719996,1.7178276e-05,0.10572606,0.00029573037,1.0
1900000,0.13436873,34.381270903010034,8.306873,9.646614970085588,9.646614970085588,0.8513342,0.06398388,1.5630665e-05,0.1052102,0.00026998844,1.0
1910000,0.15126489,34.01094890510949,8.27648,9.849052859081638,9.849052859081638,0.24537079,0.073458984,1.4235997e-05,0.1047453,0.00024679047,1.0
1920000,0.13237557,36.69318181818182,8.173972,9.769507686127767,9.769507686127767,0.25592375,0.060440786,1.2833376e-05,0.10427777,0.00022346021,1.0
1930000,0.13542815,34.64259927797834,8.232391,9.774394758664315,9.774394758664315,0.29585022,0.06653181,1.1281211e-05,0.10376036,0.00019764253,1.0
1940000,0.13624308,35.956989247311824,8.227982,9.806270070614353,9.806270070614353,0.3184647,0.06856383,9.724654e-06,0.10324152,0.00017175179,1.0
1950000,0.13620608,38.49593495934959,8.031664,9.788850311928915,9.788850311928915,0.36483026,0.068403915,8.162858e-06,0.10272093,0.0001457739,1.0
1960000,0.1309797,35.996350364963504,8.16855,9.695596211909377,9.695596211909377,0.69570863,0.07261063,6.763373e-06,0.10225442,0.00012249581,1.0
1970000,0.1374087,32.88235294117647,8.302493,9.749820153141929,9.749820153141929,0.5216909,0.06888572,5.364581e-06,0.10178816,9.922922e-05,1.0
1980000,0.1467317,38.741176470588236,8.011172,9.712350414021342,9.712350414021342,0.6173113,0.0724697,3.8121689e-06,0.10127069,7.340743e-05,1.0
1990000,0.1340179,35.25,8.20865,9.737600094026753,9.737600094026753,0.5626725,0.06828731,2.261949e-06,0.10075395,4.7622096e-05,1.0
2000000,0.13562472,35.3271375464684,8.239331,9.843392687815207,9.843392687815207,0.28035644,0.0663911,7.083998e-07,0.1002361,2.1781389e-05,1.0
